"","Name"
"2162",">hsa-miR-519d-3p MIMAT0002853"
"2163",">hsa-miR-449c-3p MIMAT0013771"
"2164",">hsa-miR-5581-3p MIMAT0022276"
"2165",">hsa-miR-10b-3p MIMAT0004556"
"2166",">hsa-miR-454-5p MIMAT0003884"
"2167",">hsa-miR-548ay-3p MIMAT0025453"
"2168",">hsa-miR-5579-3p MIMAT0022270"
"2169",">hsa-miR-4451 MIMAT0018973"
"2170",">hsa-miR-5100 MIMAT0022259"
"2171",">hsa-miR-1273e MIMAT0018079"
"2172",">hsa-miR-337-3p MIMAT0000754"
"2173",">hsa-miR-92a-3p MIMAT0000092"
"2174",">hsa-miR-6852-5p MIMAT0027604"
"2175",">hsa-miR-4763-3p MIMAT0019913"
"2176",">hsa-miR-302f MIMAT0005932"
"2177",">hsa-miR-660-5p MIMAT0003338"
"2178",">hsa-miR-548i MIMAT0005935"
"2179",">hsa-miR-6089 MIMAT0023714"
"2180",">hsa-miR-520a-5p MIMAT0002833"
"2181",">hsa-miR-4533 MIMAT0019072"
"2182",">hsa-miR-7153-5p MIMAT0028216"
"2183",">hsa-miR-151a-3p MIMAT0000757"
"2184",">hsa-miR-3155b MIMAT0019012"
"2185",">hsa-miR-3941 MIMAT0018357"
"2186",">hsa-miR-200c-5p MIMAT0004657"
"2187",">hsa-miR-1178-5p MIMAT0022940"
"2188",">hsa-miR-26b-3p MIMAT0004500"
"2189",">hsa-miR-8077 MIMAT0031004"
"2190",">hsa-miR-1468-5p MIMAT0006789"
"2191",">hsa-miR-6715b-5p MIMAT0025842"
"2192",">hsa-miR-523-5p MIMAT0005449"
"2193",">hsa-miR-6794-3p MIMAT0027489"
"2194",">hsa-miR-4796-3p MIMAT0019971"
"2195",">hsa-miR-4262 MIMAT0016894"
"2196",">hsa-miR-582-3p MIMAT0004797"
"2197",">hsa-miR-4433a-3p MIMAT0018949"
"2198",">hsa-miR-106b-3p MIMAT0004672"
"2199",">hsa-miR-6854-3p MIMAT0027609"
"2200",">hsa-miR-5571-5p MIMAT0022257"
"2201",">hsa-miR-3148 MIMAT0015021"
"2202",">hsa-miR-433-5p MIMAT0026554"
"2203",">hsa-miR-1269b MIMAT0019059"
"2204",">hsa-miR-4762-3p MIMAT0019911"
"2205",">hsa-miR-942-5p MIMAT0004985"
"2206",">hsa-miR-4324 MIMAT0016876"
"2207",">hsa-miR-129-2-3p MIMAT0004605"
"2208",">hsa-miR-6739-3p MIMAT0027380"
"2209",">hsa-miR-3177-5p MIMAT0019215"
"2210",">hsa-miR-4492 MIMAT0019027"
"2211",">hsa-miR-4779 MIMAT0019938"
"2212",">hsa-miR-3126-3p MIMAT0015377"
"2213",">hsa-miR-6760-5p MIMAT0027420"
"2214",">hsa-miR-5001-3p MIMAT0021022"
"2215",">hsa-miR-3145-3p MIMAT0015016"
"2216",">hsa-miR-7109-3p MIMAT0028116"
"2217",">hsa-miR-4670-5p MIMAT0019750"
"2218",">hsa-miR-98-5p MIMAT0000096"
"2219",">hsa-miR-6827-5p MIMAT0027554"
"2220",">hsa-miR-29a-3p MIMAT0000086"
"2221",">hsa-miR-7113-3p MIMAT0028124"
"2222",">hsa-miR-362-5p MIMAT0000705"
"2223",">hsa-miR-1286 MIMAT0005877"
"2224",">hsa-miR-505-3p MIMAT0002876"
"2225",">hsa-miR-3675-5p MIMAT0018098"
"2226",">hsa-miR-7855-5p MIMAT0030430"
"2227",">hsa-miR-15a-5p MIMAT0000068"
"2228",">hsa-miR-548as-5p MIMAT0022267"
"2229",">hsa-miR-642b-5p MIMAT0022736"
"2230",">hsa-miR-619-3p MIMAT0003288"
"2231",">hsa-miR-550a-3-5p MIMAT0020925"
"2232",">hsa-miR-3622b-5p MIMAT0018005"
"2233",">hsa-miR-6777-5p MIMAT0027454"
"2234",">hsa-miR-302d-5p MIMAT0004685"
"2235",">hsa-miR-147a MIMAT0000251"
"2236",">hsa-miR-1273a MIMAT0005926"
"2237",">hsa-miR-432-5p MIMAT0002814"
"2238",">hsa-miR-204-3p MIMAT0022693"
"2239",">hsa-miR-3663-3p MIMAT0018085"
"2240",">hsa-miR-5093 MIMAT0021085"
"2241",">hsa-miR-1913 MIMAT0007888"
"2242",">hsa-miR-4529-5p MIMAT0019236"
"2243",">hsa-miR-4666b MIMAT0022485"
"2244",">hsa-miR-6886-5p MIMAT0027672"
"2245",">hsa-miR-4309 MIMAT0016859"
"2246",">hsa-miR-3184-5p MIMAT0015064"
"2247",">hsa-miR-4633-5p MIMAT0019689"
"2248",">hsa-miR-4290 MIMAT0016921"
"2249",">hsa-miR-345-3p MIMAT0022698"
"2250",">hsa-miR-3176 MIMAT0015053"
"2251",">hsa-miR-6824-3p MIMAT0027549"
"2252",">hsa-miR-502-5p MIMAT0002873"
"2253",">hsa-miR-7641 MIMAT0029782"
"2254",">hsa-miR-1180-3p MIMAT0005825"
"2255",">hsa-miR-4464 MIMAT0018988"
"2256",">hsa-miR-5187-3p MIMAT0021118"
"2257",">hsa-miR-3944-5p MIMAT0019231"
"2258",">hsa-miR-664a-3p MIMAT0005949"
"2259",">hsa-miR-548at-5p MIMAT0022277"
"2260",">hsa-miR-591 MIMAT0003259"
"2261",">hsa-miR-143-5p MIMAT0004599"
"2262",">hsa-miR-383-5p MIMAT0000738"
"2263",">hsa-miR-4753-5p MIMAT0019890"
"2264",">hsa-miR-6885-5p MIMAT0027670"
"2265",">hsa-miR-503-5p MIMAT0002874"
"2266",">hsa-miR-6875-5p MIMAT0027650"
"2267",">hsa-miR-1234-3p MIMAT0005589"
"2268",">hsa-miR-19a-5p MIMAT0004490"
"2269",">hsa-miR-6779-5p MIMAT0027458"
"2270",">hsa-miR-1233-3p MIMAT0005588"
"2271",">hsa-miR-6769b-5p MIMAT0027620"
"2272",">hsa-miR-133a-5p MIMAT0026478"
"2273",">hsa-miR-2861 MIMAT0013802"
"2274",">hsa-miR-6501-3p MIMAT0025459"
"2275",">hsa-miR-1260b MIMAT0015041"
"2276",">hsa-miR-4536-3p MIMAT0020959"
"2277",">hsa-miR-185-3p MIMAT0004611"
"2278",">hsa-miR-4529-3p MIMAT0019068"
"2279",">hsa-miR-1273d MIMAT0015090"
"2280",">hsa-miR-1243 MIMAT0005894"
"2281",">hsa-miR-4738-5p MIMAT0019866"
"2282",">hsa-miR-761 MIMAT0010364"
"2283",">hsa-miR-5190 MIMAT0021121"
"2284",">hsa-miR-6835-5p MIMAT0027570"
"2285",">hsa-miR-4712-3p MIMAT0019819"
"2286",">hsa-miR-6750-3p MIMAT0027401"
"2287",">hsa-miR-6778-3p MIMAT0027457"
"2288",">hsa-miR-4481 MIMAT0019015"
"2289",">hsa-miR-449b-5p MIMAT0003327"
"2290",">hsa-miR-4636 MIMAT0019693"
"2291",">hsa-miR-6719-3p MIMAT0025850"
"2292",">hsa-miR-4652-5p MIMAT0019716"
"2293",">hsa-miR-4318 MIMAT0016869"
"2294",">hsa-miR-7153-3p MIMAT0028217"
"2295",">hsa-miR-1262 MIMAT0005914"
"2296",">hsa-miR-4795-3p MIMAT0019969"
"2297",">hsa-miR-29c-5p MIMAT0004673"
"2298",">hsa-miR-374b-5p MIMAT0004955"
"2299",">hsa-miR-30c-1-3p MIMAT0004674"
"2300",">hsa-miR-616-3p MIMAT0004805"
"2301",">hsa-miR-548w MIMAT0015060"
"2302",">hsa-miR-561-5p MIMAT0022706"
"2303",">hsa-miR-4445-5p MIMAT0018963"
"2304",">hsa-miR-4786-3p MIMAT0019955"
"2305",">hsa-miR-23b-5p MIMAT0004587"
"2306",">hsa-miR-802 MIMAT0004185"
"2307",">hsa-miR-125b-5p MIMAT0000423"
"2308",">hsa-miR-596 MIMAT0003264"
"2309",">hsa-miR-6804-5p MIMAT0027508"
"2310",">hsa-miR-3651 MIMAT0018071"
"2311",">hsa-miR-545-5p MIMAT0004785"
"2312",">hsa-miR-371b-5p MIMAT0019892"
"2313",">hsa-miR-4773 MIMAT0019928"
"2314",">hsa-miR-4468 MIMAT0018995"
"2315",">hsa-miR-519d-5p MIMAT0026610"
"2316",">hsa-miR-4653-5p MIMAT0019718"
"2317",">hsa-miR-516b-5p MIMAT0002859"
"2318",">hsa-miR-302c-3p MIMAT0000717"
"2319",">hsa-miR-671-3p MIMAT0004819"
"2320",">hsa-miR-1261 MIMAT0005913"
"2321",">hsa-miR-545-3p MIMAT0003165"
"2322",">hsa-miR-184 MIMAT0000454"
"2323",">hsa-miR-7107-3p MIMAT0028112"
"2324",">hsa-miR-7151-3p MIMAT0028213"
"2325",">hsa-miR-93-3p MIMAT0004509"
"2326",">hsa-miR-128-2-5p MIMAT0031095"
"2327",">hsa-miR-135b-5p MIMAT0000758"
"2328",">hsa-miR-548j-3p MIMAT0026737"
"2329",">hsa-miR-195-5p MIMAT0000461"
"2330",">hsa-miR-651-3p MIMAT0026624"
"2331",">hsa-miR-125a-3p MIMAT0004602"
"2332",">hsa-miR-328-5p MIMAT0026486"
"2333",">hsa-miR-8057 MIMAT0030984"
"2334",">hsa-miR-6798-5p MIMAT0027496"
"2335",">hsa-let-7a-2-3p MIMAT0010195"
"2336",">hsa-miR-4258 MIMAT0016879"
"2337",">hsa-miR-6819-3p MIMAT0027539"
"2338",">hsa-miR-224-3p MIMAT0009198"
"2339",">hsa-miR-520d-3p MIMAT0002856"
"2340",">hsa-miR-6752-5p MIMAT0027404"
"2341",">hsa-miR-4447 MIMAT0018966"
"2342",">hsa-miR-450b-5p MIMAT0004909"
"2343",">hsa-miR-3182 MIMAT0015062"
"2344",">hsa-miR-4704-5p MIMAT0019803"
"2345",">hsa-miR-6894-5p MIMAT0027688"
"2346",">hsa-miR-6747-5p MIMAT0027394"
"2347",">hsa-miR-4271 MIMAT0016901"
"2348",">hsa-miR-4792 MIMAT0019964"
"2349",">hsa-miR-4683 MIMAT0019768"
"2350",">hsa-miR-4790-3p MIMAT0019962"
"2351",">hsa-miR-6737-5p MIMAT0027375"
"2352",">hsa-miR-6082 MIMAT0023707"
"2353",">hsa-miR-4691-3p MIMAT0019782"
"2354",">hsa-miR-1228-5p MIMAT0005582"
"2355",">hsa-miR-3654 MIMAT0018074"
"2356",">hsa-miR-7114-3p MIMAT0028126"
"2357",">hsa-miR-299-3p MIMAT0000687"
"2358",">hsa-miR-636 MIMAT0003306"
"2359",">hsa-miR-4254 MIMAT0016884"
"2360",">hsa-miR-578 MIMAT0003243"
"2361",">hsa-miR-3150b-5p MIMAT0019226"
"2362",">hsa-miR-6834-5p MIMAT0027568"
"2363",">hsa-miR-3174 MIMAT0015051"
"2364",">hsa-miR-6739-5p MIMAT0027379"
"2365",">hsa-miR-1206 MIMAT0005870"
"2366",">hsa-miR-934 MIMAT0004977"
"2367",">hsa-miR-6823-5p MIMAT0027546"
"2368",">hsa-miR-548am-3p MIMAT0019076"
"2369",">hsa-miR-3939 MIMAT0018355"
"2370",">hsa-miR-424-5p MIMAT0001341"
"2371",">hsa-miR-6868-5p MIMAT0027636"
"2372",">hsa-miR-6502-3p MIMAT0025461"
"2373",">hsa-miR-194-5p MIMAT0000460"
"2374",">hsa-miR-3667-3p MIMAT0018090"
"2375",">hsa-miR-1322 MIMAT0005953"
"2376",">hsa-miR-6842-3p MIMAT0027587"
"2377",">hsa-miR-5189-3p MIMAT0027088"
"2378",">hsa-miR-4742-3p MIMAT0019873"
"2379",">hsa-miR-4495 MIMAT0019030"
"2380",">hsa-miR-548bb-5p MIMAT0035703"
"2381",">hsa-miR-4518 MIMAT0019055"
"2382",">hsa-miR-609 MIMAT0003277"
"2383",">hsa-miR-548aw MIMAT0022471"
"2384",">hsa-miR-3609 MIMAT0017986"
"2385",">hsa-miR-3944-3p MIMAT0018360"
"2386",">hsa-miR-7110-5p MIMAT0028117"
"2387",">hsa-miR-7975 MIMAT0031178"
"2388",">hsa-miR-548a-3p MIMAT0003251"
"2389",">hsa-miR-6126 MIMAT0024599"
"2390",">hsa-miR-4440 MIMAT0018958"
"2391",">hsa-miR-1255a MIMAT0005906"
"2392",">hsa-miR-378h MIMAT0018984"
"2393",">hsa-miR-7976 MIMAT0031179"
"2394",">hsa-miR-1468-3p MIMAT0026638"
"2395",">hsa-miR-4719 MIMAT0019832"
"2396",">hsa-miR-4727-5p MIMAT0019847"
"2397",">hsa-miR-620 MIMAT0003289"
"2398",">hsa-miR-451b MIMAT0019840"
"2399",">hsa-miR-6832-3p MIMAT0027565"
"2400",">hsa-miR-4660 MIMAT0019728"
"2401",">hsa-miR-619-5p MIMAT0026622"
"2402",">hsa-miR-6838-3p MIMAT0027579"
"2403",">hsa-miR-6127 MIMAT0024610"
"2404",">hsa-miR-597-5p MIMAT0003265"
"2405",">hsa-miR-550a-3p MIMAT0003257"
"2406",">hsa-miR-3144-3p MIMAT0015015"
"2407",">hsa-let-7e-5p MIMAT0000066"
"2408",">hsa-miR-3127-3p MIMAT0019201"
"2409",">hsa-miR-4510 MIMAT0019047"
"2410",">hsa-miR-4301 MIMAT0016850"
"2411",">hsa-miR-4708-5p MIMAT0019809"
"2412",">hsa-miR-8088 MIMAT0031015"
"2413",">hsa-miR-1227-5p MIMAT0022941"
"2414",">hsa-miR-5189-5p MIMAT0021120"
"2415",">hsa-let-7f-1-3p MIMAT0004486"
"2416",">hsa-miR-8063 MIMAT0030990"
"2417",">hsa-miR-760 MIMAT0004957"
"2418",">hsa-miR-583 MIMAT0003248"
"2419",">hsa-let-7c-3p MIMAT0026472"
"2420",">hsa-miR-611 MIMAT0003279"
"2421",">hsa-miR-203b-3p MIMAT0019814"
"2422",">hsa-miR-1296-3p MIMAT0026637"
"2423",">hsa-miR-4724-5p MIMAT0019841"
"2424",">hsa-miR-4703-5p MIMAT0019801"
"2425",">hsa-miR-4700-3p MIMAT0019797"
"2426",">hsa-miR-4287 MIMAT0016917"
"2427",">hsa-miR-6843-3p MIMAT0027588"
"2428",">hsa-miR-3929 MIMAT0018206"
"2429",">hsa-miR-631 MIMAT0003300"
"2430",">hsa-miR-7846-3p MIMAT0030421"
"2431",">hsa-miR-3921 MIMAT0018196"
"2432",">hsa-miR-6737-3p MIMAT0027376"
"2433",">hsa-miR-125b-1-3p MIMAT0004592"
"2434",">hsa-miR-4774-5p MIMAT0019929"
"2435",">hsa-miR-4435 MIMAT0018951"
"2436",">hsa-miR-6798-3p MIMAT0027497"
"2437",">hsa-miR-4266 MIMAT0016892"
"2438",">hsa-miR-1910-5p MIMAT0007884"
"2439",">hsa-miR-4769-3p MIMAT0019923"
"2440",">hsa-miR-548ab MIMAT0018928"
"2441",">hsa-miR-181a-3p MIMAT0000270"
"2442",">hsa-miR-664a-5p MIMAT0005948"
"2443",">hsa-miR-466 MIMAT0015002"
"2444",">hsa-miR-4279 MIMAT0016909"
"2445",">hsa-miR-219b-3p MIMAT0019748"
"2446",">hsa-miR-4425 MIMAT0018940"
"2447",">hsa-miR-16-2-3p MIMAT0004518"
"2448",">hsa-miR-320a MIMAT0000510"
"2449",">hsa-miR-7843-3p MIMAT0030412"
"2450",">hsa-miR-1225-5p MIMAT0005572"
"2451",">hsa-miR-4288 MIMAT0016918"
"2452",">hsa-miR-181a-5p MIMAT0000256"
"2453",">hsa-miR-4662a-3p MIMAT0019732"
"2454",">hsa-miR-4766-3p MIMAT0019918"
"2455",">hsa-miR-1245b-3p MIMAT0019951"
"2456",">hsa-miR-6749-3p MIMAT0027399"
"2457",">hsa-miR-1827 MIMAT0006767"
"2458",">hsa-miR-5695 MIMAT0022488"
"2459",">hsa-miR-1299 MIMAT0005887"
"2460",">hsa-miR-374c-3p MIMAT0022735"
"2461",">hsa-miR-4701-3p MIMAT0019799"
"2462",">hsa-miR-7162-3p MIMAT0028235"
"2463",">hsa-miR-6131 MIMAT0024615"
"2464",">hsa-miR-6845-3p MIMAT0027591"
"2465",">hsa-miR-320b MIMAT0005792"
"2466",">hsa-miR-505-5p MIMAT0004776"
"2467",">hsa-miR-4729 MIMAT0019851"
"2468",">hsa-miR-6781-5p MIMAT0027462"
"2469",">hsa-miR-6822-5p MIMAT0027544"
"2470",">hsa-miR-192-5p MIMAT0000222"
"2471",">hsa-miR-3664-5p MIMAT0018086"
"2472",">hsa-miR-548l MIMAT0005889"
"2473",">hsa-miR-6830-3p MIMAT0027561"
"2474",">hsa-miR-1283 MIMAT0005799"
"2475",">hsa-miR-6729-3p MIMAT0027360"
"2476",">hsa-miR-5006-3p MIMAT0021034"
"2477",">hsa-miR-5689 MIMAT0022481"
"2478",">hsa-miR-130b-3p MIMAT0000691"
"2479",">hsa-miR-412-3p MIMAT0002170"
"2480",">hsa-miR-548z MIMAT0018446"
"2481",">hsa-let-7c-5p MIMAT0000064"
"2482",">hsa-miR-203a-3p MIMAT0000264"
"2483",">hsa-miR-377-3p MIMAT0000730"
"2484",">hsa-miR-6783-3p MIMAT0027467"
"2485",">hsa-miR-4319 MIMAT0016870"
"2486",">hsa-miR-6841-5p MIMAT0027584"
"2487",">hsa-miR-374c-5p MIMAT0018443"
"2488",">hsa-miR-199b-3p MIMAT0004563"
"2489",">hsa-miR-6165 MIMAT0024782"
"2490",">hsa-miR-454-3p MIMAT0003885"
"2491",">hsa-miR-4639-3p MIMAT0019698"
"2492",">hsa-miR-1278 MIMAT0005936"
"2493",">hsa-miR-6865-5p MIMAT0027630"
"2494",">hsa-miR-5699-3p MIMAT0022492"
"2495",">hsa-miR-6746-3p MIMAT0027393"
"2496",">hsa-miR-6720-3p MIMAT0025851"
"2497",">hsa-miR-874-5p MIMAT0026718"
"2498",">hsa-miR-6505-3p MIMAT0025467"
"2499",">hsa-miR-6849-5p MIMAT0027598"
"2500",">hsa-miR-1973 MIMAT0009448"
"2501",">hsa-miR-4473 MIMAT0019000"
"2502",">hsa-miR-6786-5p MIMAT0027472"
"2503",">hsa-miR-888-3p MIMAT0004917"
"2504",">hsa-miR-3129-3p MIMAT0019202"
"2505",">hsa-miR-6866-5p MIMAT0027632"
"2506",">hsa-miR-6888-5p MIMAT0027676"
"2507",">hsa-miR-107 MIMAT0000104"
"2508",">hsa-miR-5003-5p MIMAT0021025"
"2509",">hsa-miR-4804-5p MIMAT0019984"
"2510",">hsa-miR-300 MIMAT0004903"
"2511",">hsa-miR-6507-5p MIMAT0025470"
"2512",">hsa-miR-3678-5p MIMAT0018102"
"2513",">hsa-miR-6873-3p MIMAT0027647"
"2514",">hsa-miR-4733-3p MIMAT0019858"
"2515",">hsa-miR-3156-3p MIMAT0019209"
"2516",">hsa-miR-4775 MIMAT0019931"
"2517",">hsa-miR-4671-3p MIMAT0019753"
"2518",">hsa-miR-4658 MIMAT0019725"
"2519",">hsa-miR-7845-5p MIMAT0030420"
"2520",">hsa-miR-933 MIMAT0004976"
"2521",">hsa-miR-518c-3p MIMAT0002848"
"2522",">hsa-miR-3940-3p MIMAT0018356"
"2523",">hsa-miR-4666a-3p MIMAT0019742"
"2524",">hsa-miR-218-2-3p MIMAT0004566"
"2525",">hsa-miR-6742-3p MIMAT0027386"
"2526",">hsa-miR-513c-3p MIMAT0022728"
"2527",">hsa-miR-519b-5p MIMAT0005454"
"2528",">hsa-miR-212-5p MIMAT0022695"
"2529",">hsa-miR-6796-3p MIMAT0027493"
"2530",">hsa-miR-889-3p MIMAT0004921"
"2531",">hsa-miR-2054 MIMAT0009979"
"2532",">hsa-miR-6732-3p MIMAT0027366"
"2533",">hsa-miR-15a-3p MIMAT0004488"
"2534",">hsa-miR-6790-5p MIMAT0027480"
"2535",">hsa-miR-3614-3p MIMAT0017993"
"2536",">hsa-miR-574-5p MIMAT0004795"
"2537",">hsa-miR-33a-3p MIMAT0004506"
"2538",">hsa-miR-1909-5p MIMAT0007882"
"2539",">hsa-miR-548g-3p MIMAT0005912"
"2540",">hsa-miR-1226-5p MIMAT0005576"
"2541",">hsa-miR-4461 MIMAT0018983"
"2542",">hsa-miR-5580-3p MIMAT0022274"
"2543",">hsa-miR-4657 MIMAT0019724"
"2544",">hsa-miR-3610 MIMAT0017987"
"2545",">hsa-miR-4767 MIMAT0019919"
"2546",">hsa-miR-5095 MIMAT0020600"
"2547",">hsa-miR-296-3p MIMAT0004679"
"2548",">hsa-miR-655-5p MIMAT0026626"
"2549",">hsa-miR-7160-5p MIMAT0028230"
"2550",">hsa-miR-6720-5p MIMAT0027345"
"2551",">hsa-miR-4423-3p MIMAT0018936"
"2552",">hsa-miR-877-3p MIMAT0004950"
"2553",">hsa-miR-519c-5p MIMAT0002831"
"2554",">hsa-miR-6752-3p MIMAT0027405"
"2555",">hsa-miR-5008-3p MIMAT0021040"
"2556",">hsa-miR-27b-3p MIMAT0000419"
"2557",">hsa-miR-208b-3p MIMAT0004960"
"2558",">hsa-miR-487b-5p MIMAT0026614"
"2559",">hsa-miR-649 MIMAT0003319"
"2560",">hsa-miR-326 MIMAT0000756"
"2561",">hsa-miR-8085 MIMAT0031012"
"2562",">hsa-miR-24-2-5p MIMAT0004497"
"2563",">hsa-miR-1185-1-3p MIMAT0022838"
"2564",">hsa-miR-548g-5p MIMAT0022722"
"2565",">hsa-miR-6086 MIMAT0023711"
"2566",">hsa-miR-4800-5p MIMAT0019978"
"2567",">hsa-miR-6846-3p MIMAT0027593"
"2568",">hsa-miR-3529-3p MIMAT0022741"
"2569",">hsa-miR-4661-5p MIMAT0019729"
"2570",">hsa-miR-548as-3p MIMAT0022268"
"2571",">hsa-miR-6817-5p MIMAT0027534"
"2572",">hsa-miR-6500-5p MIMAT0025454"
"2573",">hsa-miR-6754-3p MIMAT0027409"
"2574",">hsa-miR-5591-3p MIMAT0022302"
"2575",">hsa-miR-16-5p MIMAT0000069"
"2576",">hsa-miR-3159 MIMAT0015033"
"2577",">hsa-miR-1302 MIMAT0005890"
"2578",">hsa-miR-558 MIMAT0003222"
"2579",">hsa-miR-514b-3p MIMAT0015088"
"2580",">hsa-miR-4723-5p MIMAT0019838"
"2581",">hsa-miR-4785 MIMAT0019949"
"2582",">hsa-miR-3671 MIMAT0018094"
"2583",">hsa-miR-7706 MIMAT0030021"
"2584",">hsa-miR-4502 MIMAT0019038"
"2585",">hsa-miR-4294 MIMAT0016849"
"2586",">hsa-miR-512-5p MIMAT0002822"
"2587",">hsa-miR-191-5p MIMAT0000440"
"2588",">hsa-miR-1976 MIMAT0009451"
